"id","code","nationalCode","denomination","presentation","description","ingredients","class","steril","healthIndications","indications","function","howToUse","cautionsWarnings","pao","foodIntolerance","useIndications","lactose","gluten","bio","dietary","vegetarian","heightMeasure","widthMeasure","weight","weightWithContain","images","referenceLink","tags","status","category_id","source"
2049,"8470001825032","182503",FARICRON 30 COMPRIMIDOS,FARICRON 30 COMPRIMIDOS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4325,"8436542624787","199351",SERYDORM COMPLETE 30 CAPS,SERYDORM COMPLETE 30 CAPS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2020,"33984010529","030860",ESTER C PLUS 1.000 MG. 90 COMP SOLGAR,ESTER C PLUS 1.000 MG. 90 COMP SOLGAR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,
4345,"8424657109305","192939",SIKEN SUSTI BATIDO NATILLA VAINILLA 6 UN,SIKEN SUSTI BATIDO NATILLA VAINILLA 6 UN,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4186,"8470001700919","170091",SANDOZ BIENESTAR BIFIDUS MONOD 10 SOBRES,SANDOZ BIENESTAR BIFIDUS MONOD 10 SOBRES,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4188,"8470001689788","168978",SANDOZ BIENESTAR CABELLOS Y UÑAS 30 CAPS,SANDOZ BIENESTAR CABELLOS Y UÑAS 30 CAPS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4252,"5411188513551","142331",SANTIVERI PROVAME CALCIMEL LECHE SOJA 1L,SANTIVERI PROVAME CALCIMEL LECHE SOJA 1L,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4255,"8412170000445","148668",SANTIVERI QUANTICUM ALGAS FUCUS 70 COMPR,SANTIVERI QUANTICUM ALGAS FUCUS 70 COMPR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2017,"33984009653","109964",ESTER C EFERV 1000 MG VIT C 7 SOB SOLGAR,ESTER C EFERV 1000 MG VIT C 7 SOB SOLGAR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2023,"8470001720474","172047",ESTROMINERAL SERENA PLUS 30 COMP,ESTROMINERAL SERENA PLUS 30 COMP,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4350,"8424657045894","206972",SIKEN SUSTI COLAGENO BARRITA VAINILLA 8U,SIKEN SUSTI COLAGENO BARRITA VAINILLA 8U,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4354,"8424657038612","196933",SIKEN SUSTITUTIVO BATIDO CAFE CAPUCCINO,SIKEN SUSTITUTIVO BATIDO CAFE CAPUCCINO,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4357,"8424657105215","151518",SIKENDIET BARRITA TURRON 5 UD,SIKENDIET BARRITA TURRON 5 UD,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4360,"8424657105376","153729",SIKENDIET CREMA CHAMPIÑONES 7S,SIKENDIET CREMA CHAMPIÑONES 7S,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4363,"8424657105109","151503",SIKENDIET DESAYUNO DE CACAO 24GR X7SOB,SIKENDIET DESAYUNO DE CACAO 24GR X7SOB,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2052,"33984010741","030861",FEMALE MULTIPLE MUJER 60 COMP SOLGAR,FEMALE MULTIPLE MUJER 60 COMP SOLGAR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,
1982,"3401042141527","052555",ERGYNUTRIL CHOCOLATE 300 GRAMOS NUTERGIA,ERGYNUTRIL CHOCOLATE 300 GRAMOS NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,
1991,"8436031734041","131391",ERGYPHILUS PLUS 30 CAPSULAS NUTERGIA,ERGYPHILUS PLUS 30 CAPSULAS NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1995,"8436031734188","139773",ERGYPROTECT PLUS 30 SOB NUTERGIA,ERGYPROTECT PLUS 30 SOB NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1900,"8470001742063","174206",ENRELAX FORTE 15 COMPRIMIDOS,ENRELAX FORTE 15 COMPRIMIDOS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1953,"8008843128334","176903",ERBAVEN POCKET DRINK 16 SOBRES,ERBAVEN POCKET DRINK 16 SOBRES,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1957,"8436031732092","136177",ERGY D 15 ML NUTERGIA,ERGY D 15 ML NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1960,"8436031733273","129826",ERGYBASE 60 CAPSULAS NUTERGIA,ERGYBASE 60 CAPSULAS NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1963,"8436031732153","102732",ERGYCOX 30 COMPRIMIDOS NUTERGIA,ERGYCOX 30 COMPRIMIDOS NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1972,"8436031730937","102733",ERGYIM 60 CAPSULAS NUTERGIA,ERGYIM 60 CAPSULAS NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1975,"8427268040098","188868",ERGYKUM 60 CAPS BIOSERUM,ERGYKUM 60 CAPS BIOSERUM,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1978,"8436031735178","129934",ERGYLIXIR 250 ML NUTERGIA,ERGYLIXIR 250 ML NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1985,"8436031734072","100667",ERGYPAINA PLUS 60 CAPSULAS NUTERGIA,ERGYPAINA PLUS 60 CAPSULAS NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1988,"8436031734096","129933",ERGYPHILUS CONFORT 60 CAPSULAS NUTERGIA,ERGYPHILUS CONFORT 60 CAPSULAS NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1998,"8436031730524","138292",ERGYSPORT RECUP 60 CAPS NUTERGIA,ERGYSPORT RECUP 60 CAPS NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2002,"8436031735079","100676",ERGYVEN NUTERGIA 250 ML,ERGYVEN NUTERGIA 250 ML,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2024,"8470001907868","190786",ESTRUSPAG GOTAS 50 ML HELIOSAR,ESTRUSPAG GOTAS 50 ML HELIOSAR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2027,"8470003881326","388132",EUCALIPTUS HERBOFARMA AL VACIO,EUCALIPTUS HERBOFARMA AL VACIO,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1941,"8430442009569","205561",EPAPLUS SLEEPCARE MELAT FRAMB 50 GUMMIES,EPAPLUS SLEEPCARE MELAT FRAMB 50 GUMMIES,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2098,"3578830134143","200161",FIGURMED METABOL 30 COMPRIMIDOS,FIGURMED METABOL 30 COMPRIMIDOS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2092,"8002738988713","130593",FERZYM PLUS 30 CAPS SPECCHIASOL,FERZYM PLUS 30 CAPS SPECCHIASOL,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2072,"8008843010004","166299",FERROLIN C 30 NATURCAPS,FERROLIN C 30 NATURCAPS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2075,"8470001977243","197724",FERROSOL FLASH 30 SOBRES BUCODISPERSABLE,FERROSOL FLASH 30 SOBRES BUCODISPERSABLE,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1977,"8436031734225","024767",ERGYLIVER COMPLEX 120 CAPSULAS NUTERGIA,ERGYLIVER COMPLEX 120 CAPSULAS NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,
2078,"8436541210271","100195",FERTIL H VECOS FERTILIDAD MASCULINA 80CA,FERTIL H VECOS FERTILIDAD MASCULINA 80CA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2081,"8436553901020","174301",FERTISTIM PLUS 30 CAPSULAS,FERTISTIM PLUS 30 CAPSULAS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2086,"8437015860039","179396",FERTYBIOTIC MUJER 30 SOBRES,FERTYBIOTIC MUJER 30 SOBRES,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
1989,"8436031734195","052449",ERGYPHILUS INTIMA 60 CAPSULAS NUTERGIA,ERGYPHILUS INTIMA 60 CAPSULAS NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,
2089,"8437015860404","197656",FERTYVITAL 30 CAPSULAS,FERTYVITAL 30 CAPSULAS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2004,"8436031732177","023680",ERGYVITAL HOMBRE 60 CAPSULAS NUTERGIA,ERGYVITAL HOMBRE 60 CAPSULAS NUTERGIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,
2032,"8414200204397","016430",EVACUAMAX POLVO 150 GRAMOS DIETISA,EVACUAMAX POLVO 150 GRAMOS DIETISA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,
2038,"843700181057","181055",EXPERT CAPILAR 84 COMPRIMIDOS,EXPERT CAPILAR 84 COMPRIMIDOS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2055,"8470001947703","194770",FEMIBION PRONATAL 2 28 COMP + 28 CAPS,FEMIBION PRONATAL 2 28 COMP + 28 CAPS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2058,"3401560223804","205081",FEMINABIANE MENO CONFORT 30 COMP,FEMINABIANE MENO CONFORT 30 COMP,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2061,"8430022001143","209356",FEMMELIFE FLORA INTIMA 15 COMPRIMIDOS,FEMMELIFE FLORA INTIMA 15 COMPRIMIDOS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2064,"8470001924834","192483",FERFOSPAG 60 CAPSULAS 500 MG HELIOSAR,FERFOSPAG 60 CAPSULAS 500 MG HELIOSAR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2067,"8470001948571","194857",FERMENTOS LACTICOS PENSA JUNIOR,FERMENTOS LACTICOS PENSA JUNIOR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2070,"8437014181272","193414",FERROBEN 60 CAPSULAS,FERROBEN 60 CAPSULAS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2073,"8470001861375","186137",FERROMAX 30 CAPSULAS BLANDAS,FERROMAX 30 CAPSULAS BLANDAS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2076,"8470001836830","183683","FERROSOL GOTAS 30 ML + SOBRES 1,9 G","FERROSOL GOTAS 30 ML + SOBRES 1,9 G",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2080,"8437014181258","193418",FERTIPREG 60 CAPSULAS,FERTIPREG 60 CAPSULAS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2085,"8437015860015","179397",FERTYBIOTIC HOMBRE 60 CAPSULAS,FERTYBIOTIC HOMBRE 60 CAPSULAS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2088,"8437015860527","203340",FERTYBIOTIC RESTORE 21 CAPSULAS,FERTYBIOTIC RESTORE 21 CAPSULAS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2266,"33984011106","030863",FULL SPECTRUM OMEGA 120CAPS BLAN SOLGAR,FULL SPECTRUM OMEGA 120CAPS BLAN SOLGAR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,
2101,"8470001851802","185180",FINISHER BARRIT ENERG CHOCOL LECH PEPIT,FINISHER BARRIT ENERG CHOCOL LECH PEPIT,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2113,"8470001814579","181457",FINISHER FUTURPRO 8 SOBRES 30 GR,FINISHER FUTURPRO 8 SOBRES 30 GR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2135,"8032472003595","156647",FISIOVEN 50 CAPS ABOCA,FISIOVEN 50 CAPS ABOCA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2138,"8470001805522","180552",FITOGYN 30 CAPSULAS,FITOGYN 30 CAPSULAS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2141,"8032472016410","197804",FITONASAL BIPOMADA 10ML,FITONASAL BIPOMADA 10ML,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2144,"8499990008349","186821",FITOSOYA 60 CAPS PACK 2 ARKOPHARMA,FITOSOYA 60 CAPS PACK 2 ARKOPHARMA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2192,"8470001658661","165866",FORBALD CAPILAR FORTE 60 CAPSULAS,FORBALD CAPILAR FORTE 60 CAPSULAS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2222,"8470001952370","195237",FORTE RUB BRONQUIOS JARABE 150 ML,FORTE RUB BRONQUIOS JARABE 150 ML,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2225,"8470001915337","191533",FORTE STRESS FLASH FRASCO 15 ML,FORTE STRESS FLASH FRASCO 15 ML,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2228,"8470002011427","201142",FORTEBIOTIC INMUNO 20 CAPS,FORTEBIOTIC INMUNO 20 CAPS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2158,"8436017722215","003187",FLEXIUM MUSCULAR 60 CAP,FLEXIUM MUSCULAR 60 CAP,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,
2161,"8057289180024","183547",FLOGERIL JOY 20 SOBRES,FLOGERIL JOY 20 SOBRES,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2164,"4004148057069","152010",FLORADIX KINDERVITAL JARABE 250 ML SALUS,FLORADIX KINDERVITAL JARABE 250 ML SALUS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2167,"8411768101205","269381",FLORALBA CREMA ALMENDRAS S/AZUCAR 380 G.,FLORALBA CREMA ALMENDRAS S/AZUCAR 380 G.,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2170,"8057289180208","183549",FLUBEXIN JUNIOR 150 ML,FLUBEXIN JUNIOR 150 ML,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2173,"8414042003035","168186",FLUIDVEN 15VIALES OPKO,FLUIDVEN 15VIALES OPKO,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2176,"8426594056117","176011",FONTACTIV 8 CEREALES 600 GR,FONTACTIV 8 CEREALES 600 GR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2179,"8426594083274","185825",FONTACTIV DIABEST 400G VAINILLA,FONTACTIV DIABEST 400G VAINILLA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2182,"8426594075644","183678",FONTACTIV FORTE CHOCOLATE 800 GR,FONTACTIV FORTE CHOCOLATE 800 GR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2175,"33984010802","102515",FOLACIN 400 MCG SOLGAR 100 COMP,FOLACIN 400 MCG SOLGAR 100 COMP,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2190,"8426594109530","201911",FONTACTIV PROTEIN VITAL VAI 14 SOBR,FONTACTIV PROTEIN VITAL VAI 14 SOBR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2215,"8470001892928","189292",FORTE JALEA REAL ENERGIA+ 20AMPOLLAS 15M,FORTE JALEA REAL ENERGIA+ 20AMPOLLAS 15M,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2218,"8470001769268","176926",FORTE PROPOLIS 500 20 VIALES,FORTE PROPOLIS 500 20 VIALES,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2221,"8470001901712","190171",FORTE PROPOLIS PASTILLAS MIEL 24 UD,FORTE PROPOLIS PASTILLAS MIEL 24 UD,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4373,"8424657105383","153730",SIKENDIET TORTILLA BACON 7S,SIKENDIET TORTILLA BACON 7S,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2178,"8426594056131","176013",FONTACTIV 8 CEREALES CREMA ARROZ 600 GR,FONTACTIV 8 CEREALES CREMA ARROZ 600 GR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
11585,"3433422404403","208413",AGUA TERMAL,AGUA TERMAL 300 ML (LA ROCHE-POSAY),"El Agua Termal de La Roche-Posay, rica en selenio y oligoelementos, ha demostrado científicamente sus propiedades calmantes y protectoras. Contribuye al buen estado de la piel reduciendo su irritación.",AQUA / WATER,,false,"","",Dermocosmetico,"Bruma ultrafina que permite que las microgotas de agua penetren instantáneamente en la piel.

- Aplicar tan a menudo como sea necesario.
- Deja que actúe durante 3 minutos. A continuación, seca ejerciendo ligeros toquecitos.
- Guárdala en la nevera para obtener un efecto refrescante.","En caso de contacto con los ojos, aclarar con agua de forma abundante","Periodo garantizado tras la apertura:
12 meses",false,,false,false,false,false,false,,,"300 ML",,{},{https://www.laroche-posay.es/agua-termal/agua-termal},{},true,1,discovery
4388,"8424657105055","151894",SIKENFORM GS TOSTADAS TRIGO,SIKENFORM GS TOSTADAS TRIGO,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4497,"8422947030520","138333",SORIA NAT NATUSOR 6 TENSION A 20 FILTROS,SORIA NAT NATUSOR 6 TENSION A 20 FILTROS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2082,"8437015860503","203339",FERTYBIOTIC BALANCE 34 CAPSULAS,FERTYBIOTIC BALANCE 34 CAPSULAS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2172,"8423372800450","186582",FLUIDBASE REDERM COLAGENO BEB 25MLX20SOB,FLUIDBASE REDERM COLAGENO BEB 25MLX20SOB,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2181,"8426594048457","173110",FONTACTIV FORTE CHOCOLATE 14 SOBRES 30GR,FONTACTIV FORTE CHOCOLATE 14 SOBRES 30GR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2184,"8426594100254","195327",FONTACTIV FORTE PROT VAINIL 200M 3 BRIKS,FONTACTIV FORTE PROT VAINIL 200M 3 BRIKS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4376,"8424657106243","159303",SIKENFORM BARRITA COOKIE 44G,SIKENFORM BARRITA COOKIE 44G,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4379,"8424657105642","357699",SIKENFORM CP BARRITA FRUTAS DEL BOSQUE,SIKENFORM CP BARRITA FRUTAS DEL BOSQUE,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4382,"8424657105536","309856",SIKENFORM CP COPOS AVENA,SIKENFORM CP COPOS AVENA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4385,"8424657105871","300360",SIKENFORM DIURIDREN 14 SOBRES,SIKENFORM DIURIDREN 14 SOBRES,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4391,"8424657108223","176098",SIKENFORM SNACK BARRITA BROWNIE 36 GR,SIKENFORM SNACK BARRITA BROWNIE 36 GR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4394,"8437003443053","186694",SILIMARINA MEDICAL 90 CAPSULAS,SILIMARINA MEDICAL 90 CAPSULAS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4512,"8422947061333","130844",SORIA NATURAL CTP DETOXOR 36 COMPRIMIDOS,SORIA NATURAL CTP DETOXOR 36 COMPRIMIDOS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4518,"8422947020897","102534",SORIA NATURAL ESPINO BLANCO BOLSA 50 G,SORIA NATURAL ESPINO BLANCO BOLSA 50 G,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4521,"8422947020934","102536",SORIA NATURAL EUCALIPTO HOJAS BOLSA 70 G,SORIA NATURAL EUCALIPTO HOJAS BOLSA 70 G,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4524,"4229470408","135228",SORIA NATURAL EXTRACTO AVENA 50 ML,SORIA NATURAL EXTRACTO AVENA 50 ML,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4532,"8422947044657","136790",SORIA NATURAL EXTRACTO VALERIANA 50 ML,SORIA NATURAL EXTRACTO VALERIANA 50 ML,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4536,"8422947094249","136131",SORIA NATURAL HARPAGOFITO 600MG 60 COMP,SORIA NATURAL HARPAGOFITO 600MG 60 COMP,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4553,"8422947061548","138245",SORIA NATURAL MINCARTIL REFORZADO 300 GR,SORIA NATURAL MINCARTIL REFORZADO 300 GR,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2204,"8057288180025","181945",FORPROST 15 CAPS SOFT GEL,FORPROST 15 CAPS SOFT GEL,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2207,"8470001907608","190760",FORTE DETOX 5 ORGANOS 500 ML,FORTE DETOX 5 ORGANOS 500 ML,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2210,"8470001945839","194583",FORTE JAL REAL CARAM GARGANT EUCALIP 45G,FORTE JAL REAL CARAM GARGANT EUCALIP 45G,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2213,"8470002026315","202631",FORTE JALEA REAL BIO 2500 MG 20X15 AMP,FORTE JALEA REAL BIO 2500 MG 20X15 AMP,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2216,"8470002086876","208687",FORTE JALEA REAL GUMMIES 60,FORTE JALEA REAL GUMMIES 60,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2219,"8470001892935","189293",FORTE PROPOLIS ADULTO SPRAY GARGANTA 15M,FORTE PROPOLIS ADULTO SPRAY GARGANTA 15M,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
2250,"8422947062941","068890",FOST PRINT CLASIC FRUTAS 20 VIALES SORIA,FOST PRINT CLASIC FRUTAS 20 VIALES SORIA,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,
11591,"635494363210","302332",CE FERULIC SÉRUM,SKN PVT C E FERULIC 30M EU (SKINCEUTICALS),"Sérum antioxidante diario con 15% vitamina C pura, acido ferulico y vitamina E","AQUA / WATER, DIPROPYLENE GLYCOL, ASCORBIC ACID, GLYCERIN, LAURETH-23, PHENOXYETHANOL, TOCOPHEROL, FERULIC ACID, SODIUM HYALURONATE",,false,"","",DERMOCOSMÉTICO,Aplicar 3-4 gotas sobre el rostro limpio y seco.,"En caso de contacto con los ojos, aclarar con agua de forma abundante","12 meses",false,CONSULTAR APLICACIÓN Y RECOMENDACIONES DE USO EN LA CAJA DE PRODUCTO,false,false,false,false,false,,,,,{https://www.skinceuticals.es/dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-skc-master-catalog/es_ES/dw47e9213b/Products/635494363210/635494363210_C-E-Ferulic-30ml_SkinCeuticals.jpg?sw=698&sfrm=jpg&q=70},{},{},true,1,dedicated
